"LSOA11CD","LSOA21CD","LinkCode","TotPersons","LSOA11Denom","LSOA21Denom","Prop11of21","Prop21of11","Category"
"E01021513","E01021513","E01021513_E01021513",1558,1558,1558,1,1,"U"
"E01021514","E01021514","E01021514_E01021514",1536,1536,1536,1,1,"U"
"E01021515","E01021515","E01021515_E01021515",1338,1338,1338,1,1,"U"
"E01021516","E01021516","E01021516_E01021516",1339,1339,1339,1,1,"U"
"E01021517","E01021517","E01021517_E01021517",1566,1566,1566,1,1,"U"
"E01021518","E01021518","E01021518_E01021518",2133,2133,2133,1,1,"U"
"E01021519","E01021519","E01021519_E01021519",1534,1534,1534,1,1,"U"
"E01021520","E01021520","E01021520_E01021520",1569,1569,1569,1,1,"U"
"E01021521","E01021521","E01021521_E01021521",1392,1392,1392,1,1,"U"
"E01021522","E01021522","E01021522_E01021522",1900,1900,1900,1,1,"U"
"E01021523","E01021523","E01021523_E01021523",1393,1393,1393,1,1,"U"
"E01021524","E01021524","E01021524_E01021524",1609,1609,1609,1,1,"U"
"E01021525","E01021525","E01021525_E01021525",1717,1717,1717,1,1,"U"
"E01021526","E01021526","E01021526_E01021526",1574,1574,1574,1,1,"U"
"E01021527","E01021527","E01021527_E01021527",1674,1674,1674,1,1,"U"
"E01021528","E01021528","E01021528_E01021528",1560,1560,1560,1,1,"U"
"E01021529","E01021529","E01021529_E01021529",1491,1491,1491,1,1,"U"
"E01021530","E01021530","E01021530_E01021530",1407,1407,1407,1,1,"U"
"E01021531","E01021531","E01021531_E01021531",1492,1492,1492,1,1,"U"
"E01021532","E01021532","E01021532_E01021532",1375,1375,1375,1,1,"U"
"E01021533","E01021533","E01021533_E01021533",2304,2304,2304,1,1,"U"
"E01021535","E01021535","E01021535_E01021535",1763,1763,1763,1,1,"U"
"E01021536","E01021536","E01021536_E01021536",1613,1613,1613,1,1,"U"
"E01021537","E01021537","E01021537_E01021537",2351,2351,2351,1,1,"U"
"E01021538","E01021538","E01021538_E01021538",2986,2986,2986,1,1,"U"
"E01021539","E01021539","E01021539_E01021539",1374,1374,1374,1,1,"U"
"E01021540","E01021540","E01021540_E01021540",2232,2232,2232,1,1,"U"
"E01021541","E01034081","E01021541_E01034081",1577,3330,1577,1,0.473573573573574,"S"
"E01021541","E01034082","E01021541_E01034082",1753,3330,1753,1,0.526426426426426,"S"
"E01021542","E01021542","E01021542_E01021542",2514,2514,2514,1,1,"U"
"E01021543","E01021543","E01021543_E01021543",1711,1711,1711,1,1,"U"
"E01021544","E01021544","E01021544_E01021544",1254,1254,1254,1,1,"U"
"E01021545","E01021545","E01021545_E01021545",1569,1569,1569,1,1,"U"
"E01021546","E01021546","E01021546_E01021546",1404,1404,1404,1,1,"U"
"E01021547","E01021547","E01021547_E01021547",1464,1464,1464,1,1,"U"
"E01021548","E01021548","E01021548_E01021548",1226,1226,1226,1,1,"U"
"E01021550","E01021550","E01021550_E01021550",1792,1792,1792,1,1,"U"
"E01021551","E01021551","E01021551_E01021551",1406,1406,1406,1,1,"U"
"E01021552","E01021552","E01021552_E01021552",1537,1537,1537,1,1,"U"
"E01021553","E01021553","E01021553_E01021553",1345,1345,1345,1,1,"U"
"E01021554","E01021554","E01021554_E01021554",1411,1411,1411,1,1,"U"
"E01021555","E01021555","E01021555_E01021555",1378,1378,1378,1,1,"U"
"E01021556","E01021556","E01021556_E01021556",2157,2157,2157,1,1,"U"
"E01021557","E01021557","E01021557_E01021557",1262,1262,1262,1,1,"U"
"E01021558","E01021558","E01021558_E01021558",1218,1218,1218,1,1,"U"
"E01021559","E01021559","E01021559_E01021559",1371,1371,1371,1,1,"U"
"E01021560","E01021560","E01021560_E01021560",1704,1704,1704,1,1,"U"
"E01021561","E01021561","E01021561_E01021561",1836,1836,1836,1,1,"U"
"E01021562","E01021562","E01021562_E01021562",1713,1713,1713,1,1,"U"
"E01021563","E01021563","E01021563_E01021563",1732,1732,1732,1,1,"U"
"E01021564","E01021564","E01021564_E01021564",1515,1515,1515,1,1,"U"
"E01021565","E01021565","E01021565_E01021565",1605,1605,1605,1,1,"U"
"E01021566","E01021566","E01021566_E01021566",1656,1656,1656,1,1,"U"
"E01021568","E01021568","E01021568_E01021568",1602,1602,1602,1,1,"U"
"E01021569","E01021569","E01021569_E01021569",1727,1727,1727,1,1,"U"
"E01021570","E01021570","E01021570_E01021570",1983,1983,1983,1,1,"U"
"E01021571","E01021571","E01021571_E01021571",1552,1552,1552,1,1,"U"
"E01021572","E01021572","E01021572_E01021572",1501,1501,1501,1,1,"U"
"E01021573","E01021573","E01021573_E01021573",1725,1725,1725,1,1,"U"
"E01021574","E01034089","E01021574_E01034089",2282,3576,2282,1,0.638143176733781,"S"
"E01021574","E01034091","E01021574_E01034091",1294,3576,1294,1,0.361856823266219,"S"
"E01021575","E01021575","E01021575_E01021575",1742,1742,1742,1,1,"U"
"E01021576","E01021576","E01021576_E01021576",1710,1710,1710,1,1,"U"
"E01021577","E01021577","E01021577_E01021577",1515,1515,1515,1,1,"U"
"E01021578","E01021578","E01021578_E01021578",1817,1817,1817,1,1,"U"
"E01021579","E01021579","E01021579_E01021579",1834,1834,1834,1,1,"U"
"E01021580","E01021580","E01021580_E01021580",1465,1465,1465,1,1,"U"
"E01021582","E01021582","E01021582_E01021582",2115,2115,2115,1,1,"U"
"E01021583","E01021583","E01021583_E01021583",1613,1613,1613,1,1,"U"
"E01021584","E01021584","E01021584_E01021584",1256,1256,1256,1,1,"U"
"E01021585","E01021585","E01021585_E01021585",1263,1263,1263,1,1,"U"
"E01021586","E01021586","E01021586_E01021586",1547,1547,1547,1,1,"U"
"E01021587","E01021587","E01021587_E01021587",1515,1515,1515,1,1,"U"
"E01021588","E01021588","E01021588_E01021588",1366,1366,1366,1,1,"U"
"E01021589","E01021589","E01021589_E01021589",1572,1572,1572,1,1,"U"
"E01021590","E01021590","E01021590_E01021590",1397,1397,1397,1,1,"U"
"E01021591","E01021591","E01021591_E01021591",1609,1609,1609,1,1,"U"
"E01021592","E01021592","E01021592_E01021592",1612,1612,1612,1,1,"U"
"E01021593","E01021593","E01021593_E01021593",1647,1647,1647,1,1,"U"
"E01021594","E01034087","E01021594_E01034087",1353,3008,1353,1,0.449800531914894,"S"
"E01021594","E01034088","E01021594_E01034088",1655,3008,1655,1,0.550199468085106,"S"
"E01021595","E01021595","E01021595_E01021595",1802,1802,1802,1,1,"U"
"E01021596","E01021596","E01021596_E01021596",1554,1554,1554,1,1,"U"
"E01021597","E01021597","E01021597_E01021597",1560,1560,1560,1,1,"U"
"E01021598","E01021598","E01021598_E01021598",1590,1590,1590,1,1,"U"
"E01021599","E01021599","E01021599_E01021599",1915,1915,1915,1,1,"U"
"E01021600","E01021600","E01021600_E01021600",1121,1121,1121,1,1,"U"
"E01021601","E01021601","E01021601_E01021601",1525,1525,1525,1,1,"U"
"E01021602","E01021602","E01021602_E01021602",1680,1680,1680,1,1,"U"
"E01021604","E01021604","E01021604_E01021604",2353,2353,2353,1,1,"U"
"E01021605","E01021605","E01021605_E01021605",1178,1178,1178,1,1,"U"
"E01021606","E01021606","E01021606_E01021606",1559,1559,1559,1,1,"U"
"E01021607","E01021607","E01021607_E01021607",1472,1472,1472,1,1,"U"
"E01021608","E01021608","E01021608_E01021608",1124,1124,1124,1,1,"U"
"E01021609","E01021609","E01021609_E01021609",1411,1411,1411,1,1,"U"
"E01021610","E01021610","E01021610_E01021610",1265,1265,1265,1,1,"U"
"E01021611","E01021611","E01021611_E01021611",1414,1414,1414,1,1,"U"
"E01021612","E01021612","E01021612_E01021612",1460,1460,1460,1,1,"U"
"E01021613","E01021613","E01021613_E01021613",1862,1862,1862,1,1,"U"
"E01021614","E01021614","E01021614_E01021614",1762,1762,1762,1,1,"U"
"E01021615","E01021615","E01021615_E01021615",1512,1512,1512,1,1,"U"
"E01021616","E01034083","E01021616_E01034083",1345,3231,1345,1,0.416279789538842,"S"
"E01021616","E01034084","E01021616_E01034084",1886,3231,1886,1,0.583720210461158,"S"
"E01021617","E01021617","E01021617_E01021617",1319,1319,1319,1,1,"U"
"E01021618","E01021618","E01021618_E01021618",1420,1420,1420,1,1,"U"
"E01021619","E01021619","E01021619_E01021619",1453,1453,1453,1,1,"U"
"E01021620","E01021620","E01021620_E01021620",1349,1349,1349,1,1,"U"
"E01021621","E01021621","E01021621_E01021621",1542,1542,1542,1,1,"U"
"E01021622","E01021622","E01021622_E01021622",1516,1516,1516,1,1,"U"
"E01021623","E01021623","E01021623_E01021623",1234,1234,1234,1,1,"U"
"E01021624","E01021624","E01021624_E01021624",1334,1334,1334,1,1,"U"
"E01021625","E01021625","E01021625_E01021625",1496,1496,1496,1,1,"U"
"E01021626","E01021626","E01021626_E01021626",1447,1447,1447,1,1,"U"
"E01021627","E01021627","E01021627_E01021627",1589,1589,1589,1,1,"U"
"E01021628","E01021628","E01021628_E01021628",1895,1895,1895,1,1,"U"
"E01021629","E01021629","E01021629_E01021629",1817,1817,1817,1,1,"U"
"E01021631","E01021631","E01021631_E01021631",1921,1921,1921,1,1,"U"
"E01021632","E01021632","E01021632_E01021632",1570,1570,1570,1,1,"U"
"E01021633","E01021633","E01021633_E01021633",1330,1330,1330,1,1,"U"
"E01021634","E01021634","E01021634_E01021634",1439,1439,1439,1,1,"U"
"E01021635","E01021635","E01021635_E01021635",1423,1423,1423,1,1,"U"
"E01021636","E01021636","E01021636_E01021636",1148,1148,1148,1,1,"U"
"E01021637","E01021637","E01021637_E01021637",1192,1192,1192,1,1,"U"
"E01021638","E01021638","E01021638_E01021638",2083,2083,2083,1,1,"U"
"E01021639","E01021639","E01021639_E01021639",2283,2283,2283,1,1,"U"
"E01021640","E01021640","E01021640_E01021640",1220,1220,1220,1,1,"U"
"E01021641","E01021641","E01021641_E01021641",1509,1509,1509,1,1,"U"
"E01021642","E01021642","E01021642_E01021642",2192,2192,2192,1,1,"U"
"E01021643","E01021643","E01021643_E01021643",2491,2491,2491,1,1,"U"
"E01021644","E01021644","E01021644_E01021644",1730,1730,1730,1,1,"U"
"E01021645","E01021645","E01021645_E01021645",1481,1481,1481,1,1,"U"
"E01021646","E01021646","E01021646_E01021646",2145,2145,2145,1,1,"U"
"E01021647","E01021647","E01021647_E01021647",2293,2293,2293,1,1,"U"
"E01021648","E01021648","E01021648_E01021648",2393,2393,2393,1,1,"U"
"E01021649","E01035157","E01021649_E01035157",1167,2265,1167,1,0.51523178807947,"S"
"E01021649","E01035158","E01021649_E01035158",1098,2265,1098,1,0.48476821192053,"S"
"E01021650","E01021650","E01021650_E01021650",2206,2206,2206,1,1,"U"
"E01021651","E01021651","E01021651_E01021651",2449,2449,2449,1,1,"U"
"E01021652","E01021652","E01021652_E01021652",1537,1537,1537,1,1,"U"
"E01021653","E01021653","E01021653_E01021653",1252,1252,1252,1,1,"U"
"E01021654","E01035159","E01021654_E01035159",2734,4455,2734,1,0.613692480359147,"S"
"E01021654","E01035160","E01021654_E01035160",1721,4455,1721,1,0.386307519640853,"S"
"E01021655","E01021655","E01021655_E01021655",1362,1362,1362,1,1,"U"
"E01021656","E01021656","E01021656_E01021656",1650,1650,1650,1,1,"U"
"E01021657","E01021657","E01021657_E01021657",2142,2142,2142,1,1,"U"
"E01021658","E01021658","E01021658_E01021658",1104,1104,1104,1,1,"U"
"E01021659","E01021659","E01021659_E01021659",2120,2120,2120,1,1,"U"
"E01021660","E01021660","E01021660_E01021660",1481,1481,1481,1,1,"U"
"E01021661","E01021661","E01021661_E01021661",2015,2015,2015,1,1,"U"
"E01021662","E01021662","E01021662_E01021662",1542,1542,1542,1,1,"U"
"E01021663","E01021663","E01021663_E01021663",1144,1144,1144,1,1,"U"
"E01021664","E01021664","E01021664_E01021664",1992,1992,1992,1,1,"U"
"E01021665","E01021665","E01021665_E01021665",1425,1425,1425,1,1,"U"
"E01021666","E01021666","E01021666_E01021666",1272,1272,1272,1,1,"U"
"E01021667","E01021667","E01021667_E01021667",1537,1537,1537,1,1,"U"
"E01021668","E01021668","E01021668_E01021668",1545,1545,1545,1,1,"U"
"E01021669","E01021669","E01021669_E01021669",1419,1419,1419,1,1,"U"
"E01021670","E01021670","E01021670_E01021670",1457,1457,1457,1,1,"U"
"E01021671","E01021671","E01021671_E01021671",1435,1435,1435,1,1,"U"
"E01021673","E01021673","E01021673_E01021673",1399,1399,1399,1,1,"U"
"E01021674","E01021674","E01021674_E01021674",1469,1469,1469,1,1,"U"
"E01021675","E01021675","E01021675_E01021675",1332,1332,1332,1,1,"U"
"E01021676","E01021676","E01021676_E01021676",1658,1658,1658,1,1,"U"
"E01021677","E01021677","E01021677_E01021677",1236,1236,1236,1,1,"U"
"E01021678","E01021678","E01021678_E01021678",1391,1391,1391,1,1,"U"
"E01021679","E01035175","E01021679_E01035175",1869,3477,1869,1,0.537532355478861,"S"
"E01021679","E01035176","E01021679_E01035176",1608,3477,1608,1,0.462467644521139,"S"
"E01021680","E01035169","E01021680_E01035169",1425,5400,1425,1,0.263888888888889,"S"
"E01021680","E01035170","E01021680_E01035170",1445,5400,1445,1,0.267592592592593,"S"
"E01021680","E01035171","E01021680_E01035171",1032,5400,1032,1,0.191111111111111,"S"
"E01021680","E01035174","E01021680_E01035174",1498,5400,1498,1,0.277407407407407,"S"
"E01021681","E01035172","E01021681_E01035172",1817,3234,1817,1,0.561842918985776,"S"
"E01021681","E01035177","E01021681_E01035177",1417,3234,1417,1,0.438157081014224,"S"
"E01021682","E01035167","E01021682_E01035167",1044,4094,1044,1,0.255007327796776,"S"
"E01021682","E01035168","E01021682_E01035168",1773,4094,1773,1,0.433072789447973,"S"
"E01021682","E01035173","E01021682_E01035173",1277,4094,1277,1,0.311919882755252,"S"
"E01021683","E01021683","E01021683_E01021683",2229,2229,2229,1,1,"U"
"E01021684","E01021684","E01021684_E01021684",1505,1505,1505,1,1,"U"
"E01021685","E01035163","E01021685_E01035163",1446,3187,1446,1,0.453718230310637,"S"
"E01021685","E01035164","E01021685_E01035164",1741,3187,1741,1,0.546281769689363,"S"
"E01021686","E01035161","E01021686_E01035161",1606,3007,1606,1,0.53408713002993,"S"
"E01021686","E01035162","E01021686_E01035162",1401,3007,1401,1,0.46591286997007,"S"
"E01021687","E01021687","E01021687_E01021687",1836,1836,1836,1,1,"U"
"E01021688","E01021688","E01021688_E01021688",1642,1642,1642,1,1,"U"
"E01021689","E01021689","E01021689_E01021689",1520,1520,1520,1,1,"U"
"E01021690","E01021690","E01021690_E01021690",1300,1300,1300,1,1,"U"
"E01021691","E01021691","E01021691_E01021691",1547,1547,1547,1,1,"U"
"E01021692","E01021692","E01021692_E01021692",1426,1426,1426,1,1,"U"
"E01021693","E01021693","E01021693_E01021693",1729,1729,1729,1,1,"U"
"E01021694","E01021694","E01021694_E01021694",1447,1447,1447,1,1,"U"
"E01021695","E01021695","E01021695_E01021695",1186,1186,1186,1,1,"U"
"E01021696","E01021696","E01021696_E01021696",1559,1559,1559,1,1,"U"
"E01021697","E01021697","E01021697_E01021697",1726,1726,1726,1,1,"U"
"E01021698","E01021698","E01021698_E01021698",1562,1562,1562,1,1,"U"
"E01021699","E01021699","E01021699_E01021699",1466,1466,1466,1,1,"U"
"E01021700","E01021700","E01021700_E01021700",1389,1389,1389,1,1,"U"
"E01021702","E01021702","E01021702_E01021702",1335,1335,1335,1,1,"U"
"E01021703","E01021703","E01021703_E01021703",1351,1351,1351,1,1,"U"
"E01021704","E01021704","E01021704_E01021704",1493,1493,1493,1,1,"U"
"E01021705","E01021705","E01021705_E01021705",1956,1956,1956,1,1,"U"
"E01021706","E01021706","E01021706_E01021706",1356,1356,1356,1,1,"U"
"E01021707","E01021707","E01021707_E01021707",1389,1389,1389,1,1,"U"
"E01021708","E01021708","E01021708_E01021708",1401,1401,1401,1,1,"U"
"E01021709","E01021709","E01021709_E01021709",1498,1498,1498,1,1,"U"
"E01021710","E01021710","E01021710_E01021710",2300,2300,2300,1,1,"U"
"E01021711","E01021711","E01021711_E01021711",1426,1426,1426,1,1,"U"
"E01021713","E01021713","E01021713_E01021713",1278,1278,1278,1,1,"U"
"E01021714","E01021714","E01021714_E01021714",1857,1857,1857,1,1,"U"
"E01021715","E01021715","E01021715_E01021715",1497,1497,1497,1,1,"U"
"E01021717","E01021717","E01021717_E01021717",2812,2812,2812,1,1,"U"
"E01021718","E01021718","E01021718_E01021718",1854,1854,1854,1,1,"U"
"E01021719","E01021719","E01021719_E01021719",1564,1564,1564,1,1,"U"
"E01021720","E01021720","E01021720_E01021720",1636,1636,1636,1,1,"U"
"E01021721","E01021721","E01021721_E01021721",1997,1997,1997,1,1,"U"
"E01021722","E01021722","E01021722_E01021722",2472,2472,2472,1,1,"U"
"E01021723","E01021723","E01021723_E01021723",1932,1932,1932,1,1,"U"
"E01021724","E01021724","E01021724_E01021724",1681,1681,1681,1,1,"U"
"E01021725","E01021725","E01021725_E01021725",1385,1385,1385,1,1,"U"
"E01021726","E01021726","E01021726_E01021726",1517,1517,1517,1,1,"U"
"E01021727","E01021727","E01021727_E01021727",1543,1543,1543,1,1,"U"
"E01021728","E01021728","E01021728_E01021728",1657,1657,1657,1,1,"U"
"E01021729","E01021729","E01021729_E01021729",1666,1666,1666,1,1,"U"
"E01021730","E01021730","E01021730_E01021730",1772,1772,1772,1,1,"U"
"E01021731","E01021731","E01021731_E01021731",1423,1423,1423,1,1,"U"
"E01021732","E01021732","E01021732_E01021732",1510,1510,1510,1,1,"U"
"E01021733","E01021733","E01021733_E01021733",1568,1568,1568,1,1,"U"
"E01021734","E01021734","E01021734_E01021734",1367,1367,1367,1,1,"U"
"E01021735","E01021735","E01021735_E01021735",1355,1355,1355,1,1,"U"
"E01021736","E01021736","E01021736_E01021736",2435,2435,2435,1,1,"U"
"E01021737","E01021737","E01021737_E01021737",1155,1155,1155,1,1,"U"
"E01021738","E01021738","E01021738_E01021738",2190,2190,2190,1,1,"U"
"E01021739","E01021739","E01021739_E01021739",1536,1536,1536,1,1,"U"
"E01021740","E01021740","E01021740_E01021740",1651,1651,1651,1,1,"U"
"E01021741","E01021741","E01021741_E01021741",2318,2318,2318,1,1,"U"
"E01021742","E01021742","E01021742_E01021742",1332,1332,1332,1,1,"U"
"E01021743","E01021743","E01021743_E01021743",1709,1709,1709,1,1,"U"
"E01021744","E01021744","E01021744_E01021744",1720,1720,1720,1,1,"U"
"E01021745","E01021745","E01021745_E01021745",1682,1682,1682,1,1,"U"
"E01021746","E01021746","E01021746_E01021746",1918,1918,1918,1,1,"U"
"E01021747","E01021747","E01021747_E01021747",1659,1659,1659,1,1,"U"
"E01021748","E01021748","E01021748_E01021748",1765,1765,1765,1,1,"U"
"E01021749","E01021749","E01021749_E01021749",2322,2322,2322,1,1,"U"
"E01021750","E01021750","E01021750_E01021750",1726,1726,1726,1,1,"U"
"E01021751","E01021751","E01021751_E01021751",1405,1405,1405,1,1,"U"
"E01021752","E01021752","E01021752_E01021752",1477,1477,1477,1,1,"U"
"E01021753","E01021753","E01021753_E01021753",1625,1625,1625,1,1,"U"
"E01021754","E01021754","E01021754_E01021754",1531,1531,1531,1,1,"U"
"E01021755","E01021755","E01021755_E01021755",1218,1218,1218,1,1,"U"
"E01021756","E01021756","E01021756_E01021756",1574,1574,1574,1,1,"U"
"E01021757","E01021757","E01021757_E01021757",1731,1731,1731,1,1,"U"
"E01021758","E01021758","E01021758_E01021758",1518,1518,1518,1,1,"U"
"E01021759","E01021759","E01021759_E01021759",1586,1586,1586,1,1,"U"
"E01021760","E01021760","E01021760_E01021760",1542,1542,1542,1,1,"U"
"E01021761","E01021761","E01021761_E01021761",2070,2070,2070,1,1,"U"
"E01021762","E01021762","E01021762_E01021762",1493,1493,1493,1,1,"U"
"E01021763","E01021763","E01021763_E01021763",2042,2042,2042,1,1,"U"
"E01021764","E01021764","E01021764_E01021764",1890,1890,1890,1,1,"U"
"E01021765","E01021765","E01021765_E01021765",2063,2063,2063,1,1,"U"
"E01021766","E01021766","E01021766_E01021766",1688,1688,1688,1,1,"U"
"E01021767","E01021767","E01021767_E01021767",1957,1957,1957,1,1,"U"
"E01021768","E01021768","E01021768_E01021768",2371,2371,2371,1,1,"U"
"E01021769","E01021769","E01021769_E01021769",2457,2457,2457,1,1,"U"
"E01021770","E01021770","E01021770_E01021770",2039,2039,2039,1,1,"U"
"E01021771","E01021771","E01021771_E01021771",1746,1746,1746,1,1,"U"
"E01021772","E01021772","E01021772_E01021772",1504,1504,1504,1,1,"U"
"E01021773","E01021773","E01021773_E01021773",1559,1559,1559,1,1,"U"
"E01021774","E01021774","E01021774_E01021774",1527,1527,1527,1,1,"U"
"E01021775","E01021775","E01021775_E01021775",1575,1575,1575,1,1,"U"
"E01021776","E01021776","E01021776_E01021776",1784,1784,1784,1,1,"U"
"E01021777","E01021777","E01021777_E01021777",1479,1479,1479,1,1,"U"
"E01021778","E01021778","E01021778_E01021778",1532,1532,1532,1,1,"U"
"E01021779","E01021779","E01021779_E01021779",1671,1671,1671,1,1,"U"
"E01021780","E01021780","E01021780_E01021780",1403,1403,1403,1,1,"U"
"E01021781","E01021781","E01021781_E01021781",1552,1552,1552,1,1,"U"
"E01021782","E01021782","E01021782_E01021782",1411,1411,1411,1,1,"U"
"E01021783","E01021783","E01021783_E01021783",1591,1591,1591,1,1,"U"
"E01021784","E01021784","E01021784_E01021784",1529,1529,1529,1,1,"U"
"E01021785","E01021785","E01021785_E01021785",1690,1690,1690,1,1,"U"
"E01021786","E01021786","E01021786_E01021786",1220,1220,1220,1,1,"U"
